EBRR_Program_Cohort_ID,Correctional_Facility_ID,EBRR_Programs_ID,Program_Cohort_Size_Max,Program_Cohort_Size_Min,Number_of_Cohorts,Program_Cohort_Num_Enrolled_Avg,Program_Cohort_Num_Attended_Avg,Program_Cohort_Num_Completed_Avg,Program_Cohort_Percent_Completion_Avg,Program_Cohort_Attendance_Rate_Avg,Program_Cohort_Hours_Avg,Num_Employee_Hours_Per_Cohort_Avg,Cost_Supply_Max_Per_Cohort _USD
1263,11,88,30,5,11,11,4,0,0,0.363636364,270,945,500
1264,11,89,30,5,31,8,7,5,0.71,0.875,270,945,500
1265,11,90,30,5,14,28,8,2,0.25,0.285714286,300,1050,500
1266,12,91,30,5,48,9,4,2,0.5,0.444444444,270,945,500
1267,12,92,30,5,48,9,7,6,0.86,0.777777778,120,420,500
1268,12,93,30,5,14,9,1,1,1,0.111111111,120,420,500
1269,12,94,30,5,37,18,10,0,0,0.555555556,100,350,500
1270,12,95,30,5,28,25,5,1,0.2,0.2,180,630,500
1271,12,96,30,5,23,7,0,0,0,0,240,840,500
1272,12,97,30,5,28,22,2,1,0.5,0.090909091,100,350,500
1273,12,98,30,5,6,28,8,1,0.13,0.285714286,270,945,500
1274,12,99,30,5,20,11,10,8,0.8,0.909090909,120,420,500
1275,12,100,30,5,26,11,3,3,1,0.272727273,240,840,500
1276,12,101,30,5,25,22,20,18,0.9,0.909090909,210,735,500
1277,12,102,30,5,8,6,4,2,0.5,0.666666667,300,1050,500
1278,12,103,30,5,34,8,8,5,0.63,1,180,630,500
1279,13,104,30,5,24,13,0,0,0,0,240,840,500
1280,13,105,30,5,49,15,8,6,0.75,0.533333333,300,1050,500
1281,13,106,30,5,34,12,9,1,0.11,0.75,150,525,500
1282,13,107,30,5,40,29,18,5,0.28,0.620689655,210,735,500
1283,13,108,30,5,9,30,4,0,0,0.133333333,100,350,500
1284,13,109,30,5,11,11,0,0,0,0,150,525,500
1285,13,110,30,5,8,20,17,6,0.35,0.85,240,840,500
1286,13,111,30,5,17,20,9,8,0.89,0.45,60,210,500
1287,13,112,30,5,45,20,12,4,0.33,0.6,240,840,500
1288,13,113,30,5,42,21,11,3,0.27,0.523809524,210,735,500
1289,13,114,30,5,23,17,14,12,0.86,0.823529412,210,735,500
1290,13,115,30,5,16,10,7,4,0.57,0.7,180,630,500
1291,13,116,30,5,45,12,1,0,0,0.083333333,270,945,500
1292,13,117,30,5,34,19,14,6,0.43,0.736842105,270,945,500
1293,13,118,30,5,8,17,9,2,0.22,0.529411765,300,1050,500
1294,13,119,30,5,26,22,12,6,0.5,0.545454545,240,840,500
1295,13,120,30,5,48,30,17,0,0,0.566666667,210,735,500
1296,14,121,30,5,49,24,23,2,0.09,0.958333333,240,840,500
1297,14,122,30,5,12,7,3,1,0.33,0.428571429,180,630,500
1298,14,123,30,5,23,30,14,1,0.07,0.466666667,150,525,500
1299,14,124,30,5,23,13,0,0,0,0,120,420,500
1300,14,125,30,5,18,18,14,7,0.5,0.777777778,100,350,500
1301,14,126,30,5,19,28,4,2,0.5,0.142857143,300,1050,500
1302,14,127,30,5,46,29,5,1,0.2,0.172413793,270,945,500
1303,14,128,30,5,39,29,3,3,1,0.103448276,150,525,500
1304,14,129,30,5,12,25,4,2,0.5,0.16,120,420,500
1305,14,130,30,5,25,9,8,6,0.75,0.888888889,100,350,500
1306,14,131,30,5,12,5,0,0,0,0,240,840,500
1307,14,132,30,5,43,8,8,8,1,1,60,210,500
1308,14,133,30,5,35,30,23,7,0.3,0.766666667,150,525,500
1309,14,134,30,5,30,21,18,5,0.28,0.857142857,180,630,500
1310,14,135,30,5,10,24,0,0,0,0,150,525,500
1311,15,136,30,5,39,10,4,1,0.25,0.4,100,350,500
1312,15,137,30,5,18,28,9,0,0,0.321428571,240,840,500
1313,15,138,30,5,29,30,7,0,0,0.233333333,270,945,500
1314,15,139,30,5,18,28,6,1,0.17,0.214285714,270,945,500
1315,15,140,30,5,19,5,5,2,0.4,1,270,945,500
1316,15,141,30,5,7,18,3,3,1,0.166666667,100,350,500
1317,15,142,30,5,23,28,1,0,0,0.035714286,60,210,500
1318,15,143,30,5,26,22,22,13,0.59,1,100,350,500
1319,15,144,30,5,47,14,1,0,0,0.071428571,150,525,500
1320,15,145,30,5,28,22,21,11,0.52,0.954545455,210,735,500
1321,15,146,30,5,6,26,17,8,0.47,0.653846154,120,420,500
1322,15,147,30,5,26,30,12,11,0.92,0.4,300,1050,500
1323,15,148,30,5,13,15,9,0,0,0.6,300,1050,500
1324,15,149,30,5,6,6,5,4,0.8,0.833333333,100,350,500
1325,15,150,30,5,36,28,0,0,0,0,210,735,500
1326,15,151,30,5,49,26,7,1,0.14,0.269230769,100,350,500
1327,15,152,30,5,33,30,25,17,0.68,0.833333333,210,735,500
1328,15,153,30,5,29,26,24,21,0.88,0.923076923,120,420,500
1329,15,154,30,5,9,8,0,0,0,0,120,420,500
1330,15,155,30,5,13,28,28,26,0.93,1,100,350,500
1331,15,156,30,5,9,19,6,2,0.33,0.315789474,180,630,500
1332,15,157,30,5,48,13,11,3,0.27,0.846153846,270,945,500
1333,15,158,30,5,45,13,8,6,0.75,0.615384615,120,420,500
1334,16,159,30,5,12,28,9,6,0.67,0.321428571,100,350,500
1335,16,160,30,5,26,7,7,3,0.43,1,180,630,500
1336,16,161,30,5,15,30,24,9,0.38,0.8,150,525,500
1337,16,162,30,5,43,13,6,4,0.67,0.461538462,270,945,500
1338,16,163,30,5,39,18,3,1,0.33,0.166666667,180,630,500
1339,17,164,30,5,6,14,13,12,0.92,0.928571429,150,525,500
1340,17,165,30,5,12,14,4,2,0.5,0.285714286,300,1050,500
1341,17,166,30,5,43,10,7,4,0.57,0.7,180,630,500
1342,17,167,30,5,47,11,5,1,0.2,0.454545455,180,630,500
1343,17,168,30,5,5,29,5,1,0.2,0.172413793,150,525,500
1344,17,169,30,5,43,18,4,0,0,0.222222222,210,735,500
1345,17,170,30,5,39,9,9,3,0.33,1,60,210,500
1346,17,171,30,5,43,23,22,12,0.55,0.956521739,180,630,500
1347,18,172,30,5,5,5,5,5,1,1,120,420,500
1348,18,173,30,5,24,30,24,20,0.83,0.8,210,735,500
1349,18,174,30,5,40,6,6,5,0.83,1,100,350,500
1350,18,175,30,5,16,27,17,13,0.76,0.62962963,240,840,500
1351,18,176,30,5,14,28,11,4,0.36,0.392857143,120,420,500
1352,18,177,30,5,26,16,8,7,0.88,0.5,150,525,500
1353,18,178,30,5,45,25,1,0,0,0.04,120,420,500
1354,18,179,30,5,43,26,8,4,0.5,0.307692308,240,840,500
1355,18,180,30,5,17,17,4,0,0,0.235294118,180,630,500
1356,18,181,30,5,12,14,0,0,0,0,270,945,500
1357,18,182,30,5,47,18,10,5,0.5,0.555555556,300,1050,500
1358,18,183,30,5,39,16,7,0,0,0.4375,60,210,500
1359,18,184,30,5,47,17,16,10,0.63,0.941176471,270,945,500
1360,19,185,30,5,13,23,0,0,0,0,300,1050,500
1361,20,186,30,5,42,21,12,4,0.33,0.571428571,180,630,500
1362,21,187,30,5,41,26,7,7,1,0.269230769,180,630,500
1363,22,188,30,5,39,10,7,2,0.29,0.7,60,210,500
1364,22,189,30,5,32,20,19,5,0.26,0.95,120,420,500
1365,22,190,30,5,31,21,0,0,0,0,240,840,500
1366,22,191,30,5,25,26,8,1,0.13,0.307692308,210,735,500
1367,22,192,30,5,9,19,6,5,0.83,0.315789474,120,420,500
1368,22,193,30,5,7,20,15,1,0.07,0.75,180,630,500
1369,22,194,30,5,31,20,4,3,0.75,0.2,150,525,500
1370,22,195,30,5,5,24,17,11,0.65,0.708333333,60,210,500
1371,22,196,30,5,16,17,16,4,0.25,0.941176471,210,735,500
1372,23,197,30,5,20,29,27,21,0.78,0.931034483,240,840,500
1373,1,1,30,5,35,30,28,18,0.64,0.933333333,210,735,500
1374,1,2,30,5,20,15,1,0,0,0.066666667,300,1050,500
1375,1,3,30,5,8,24,21,19,0.9,0.875,100,350,500
1376,1,4,30,5,14,24,4,1,0.25,0.166666667,150,525,500
1377,1,5,30,5,20,23,11,5,0.45,0.47826087,270,945,500
1378,1,6,30,5,34,14,11,7,0.64,0.785714286,210,735,500
1379,1,7,30,5,12,19,0,0,0,0,210,735,500
1380,1,8,30,5,24,6,4,1,0.25,0.666666667,150,525,500
1381,1,9,30,5,36,19,16,1,0.06,0.842105263,300,1050,500
1382,1,10,30,5,17,13,7,6,0.86,0.538461538,180,630,500
1383,2,11,30,5,35,20,11,2,0.18,0.55,120,420,500
1384,2,12,30,5,23,12,11,2,0.18,0.916666667,240,840,500
1385,2,13,30,5,38,18,1,0,0,0.055555556,180,630,500
1386,2,14,30,5,46,22,10,3,0.3,0.454545455,210,735,500
1387,2,15,30,5,26,13,3,3,1,0.230769231,150,525,500
1388,2,16,30,5,5,25,21,21,1,0.84,150,525,500
1389,2,17,30,5,39,7,1,0,0,0.142857143,120,420,500
1390,2,18,30,5,43,19,5,5,1,0.263157895,270,945,500
1391,2,19,30,5,32,20,10,6,0.6,0.5,150,525,500
1392,2,20,30,5,44,24,20,11,0.55,0.833333333,180,630,500
1393,2,21,30,5,6,18,6,3,0.5,0.333333333,60,210,500
1394,2,22,30,5,11,10,10,2,0.2,1,60,210,500
1395,2,23,30,5,42,7,5,3,0.6,0.714285714,150,525,500
1396,2,24,30,5,37,12,6,0,0,0.5,60,210,500
1397,3,25,30,5,39,7,7,1,0.14,1,300,1050,500
1398,4,26,30,5,6,26,5,2,0.4,0.192307692,60,210,500
1399,5,27,30,5,19,20,7,4,0.57,0.35,120,420,500
1400,6,28,30,5,43,11,10,0,0,0.909090909,270,945,500
1401,6,29,30,5,11,7,4,4,1,0.571428571,300,1050,500
1402,6,30,30,5,10,13,6,0,0,0.461538462,120,420,500
1403,6,31,30,5,12,13,1,0,0,0.076923077,180,630,500
1404,6,32,30,5,13,28,16,2,0.13,0.571428571,150,525,500
1405,6,33,30,5,5,14,8,7,0.88,0.571428571,150,525,500
1406,6,34,30,5,47,16,14,14,1,0.875,270,945,500
1407,6,35,30,5,21,30,29,12,0.41,0.966666667,300,1050,500
1408,6,36,30,5,15,10,4,4,1,0.4,210,735,500
1409,6,37,30,5,11,23,4,4,1,0.173913043,120,420,500
1410,6,38,30,5,28,8,8,4,0.5,1,120,420,500
1411,6,39,30,5,50,13,8,5,0.63,0.615384615,210,735,500
1412,6,40,30,5,37,17,2,0,0,0.117647059,270,945,500
1413,6,41,30,5,7,25,13,12,0.92,0.52,100,350,500
1414,6,42,30,5,45,21,1,1,1,0.047619048,120,420,500
1415,7,43,30,5,5,16,9,7,0.78,0.5625,300,1050,500
1416,7,44,30,5,24,27,9,7,0.78,0.333333333,240,840,500
1417,7,45,30,5,36,5,1,0,0,0.2,60,210,500
1418,7,46,30,5,43,16,8,6,0.75,0.5,60,210,500
1419,7,47,30,5,26,25,21,3,0.14,0.84,120,420,500
1420,7,48,30,5,11,6,5,2,0.4,0.833333333,150,525,500
1421,7,49,30,5,34,6,4,4,1,0.666666667,210,735,500
1422,7,50,30,5,6,16,7,4,0.57,0.4375,270,945,500
1423,7,51,30,5,26,10,7,2,0.29,0.7,270,945,500
1424,7,52,30,5,23,12,1,0,0,0.083333333,120,420,500
1425,7,53,30,5,48,15,4,0,0,0.266666667,300,1050,500
1426,7,54,30,5,27,17,2,2,1,0.117647059,150,525,500
1427,7,55,30,5,39,11,0,0,0,0,210,735,500
1428,7,56,30,5,7,28,2,0,0,0.071428571,100,350,500
1429,7,57,30,5,20,7,4,0,0,0.571428571,300,1050,500
1430,8,58,30,5,41,25,13,9,0.69,0.52,210,735,500
1431,8,59,30,5,41,18,16,1,0.06,0.888888889,100,350,500
1432,8,60,30,5,8,9,7,0,0,0.777777778,210,735,500
1433,8,61,30,5,48,11,0,0,0,0,300,1050,500
1434,8,62,30,5,48,18,9,7,0.78,0.5,150,525,500
1435,8,63,30,5,36,24,16,15,0.94,0.666666667,60,210,500
1436,8,64,30,5,25,18,4,3,0.75,0.222222222,270,945,500
1437,8,65,30,5,19,16,7,0,0,0.4375,270,945,500
1438,8,66,30,5,41,24,19,17,0.89,0.791666667,210,735,500
1439,9,67,30,5,9,26,7,4,0.57,0.269230769,180,630,500
1440,10,68,30,5,27,7,6,4,0.67,0.857142857,150,525,500
1441,10,69,30,5,21,27,13,9,0.69,0.481481481,150,525,500
1442,10,70,30,5,21,5,0,0,0,0,150,525,500
1443,10,71,30,5,47,9,8,7,0.88,0.888888889,210,735,500
1444,10,72,30,5,7,26,8,0,0,0.307692308,60,210,500
1445,10,73,30,5,31,28,21,20,0.95,0.75,300,1050,500
1446,10,74,30,5,25,28,27,22,0.81,0.964285714,150,525,500
1447,10,75,30,5,43,5,3,1,0.33,0.6,60,210,500
1448,10,76,30,5,31,14,12,7,0.58,0.857142857,300,1050,500
1449,10,77,30,5,33,5,4,0,0,0.8,180,630,500
1450,10,78,30,5,7,9,3,3,1,0.333333333,180,630,500
1451,10,79,30,5,7,21,16,12,0.75,0.761904762,180,630,500
1452,11,80,30,5,23,20,14,12,0.86,0.7,120,420,500
1453,11,81,30,5,39,12,0,0,0,0,60,210,500
1454,11,82,30,5,42,30,4,2,0.5,0.133333333,100,350,500
1455,11,83,30,5,32,15,15,10,0.67,1,120,420,500
1456,11,84,30,5,41,5,0,0,0,0,300,1050,500
1457,11,85,30,5,36,8,0,0,0,0,180,630,500
1458,11,86,30,5,10,21,14,6,0.43,0.666666667,270,945,500
1459,11,87,30,5,48,18,11,4,0.36,0.611111111,60,210,500
1460,11,88,30,5,43,22,15,3,0.2,0.681818182,180,630,500
1461,11,89,30,5,17,15,14,14,1,0.933333333,270,945,500
1462,11,90,30,5,29,15,3,1,0.33,0.2,300,1050,500
1463,12,91,30,5,21,23,23,15,0.65,1,210,735,500
1464,12,92,30,5,34,12,0,0,0,0,120,420,500
1465,12,93,30,5,13,17,7,5,0.71,0.411764706,60,210,500
1466,12,94,30,5,21,24,15,1,0.07,0.625,240,840,500
1467,12,95,30,5,7,8,7,7,1,0.875,300,1050,500
1468,12,96,30,5,45,7,3,0,0,0.428571429,270,945,500
1469,12,97,30,5,36,5,5,5,1,1,300,1050,500
1470,12,98,30,5,9,27,27,27,1,1,180,630,500
1471,12,99,30,5,15,21,1,1,1,0.047619048,270,945,500
1472,12,100,30,5,7,29,16,10,0.63,0.551724138,270,945,500
1473,12,101,30,5,50,7,0,0,0,0,270,945,500
1474,12,102,30,5,18,20,8,5,0.63,0.4,60,210,500
1475,12,103,30,5,29,6,5,3,0.6,0.833333333,100,350,500
1476,13,104,30,5,32,24,6,6,1,0.25,210,735,500
1477,13,105,30,5,34,12,8,8,1,0.666666667,270,945,500
1478,13,106,30,5,29,24,12,3,0.25,0.5,300,1050,500
1479,13,107,30,5,16,26,5,0,0,0.192307692,150,525,500
1480,13,108,30,5,13,9,1,1,1,0.111111111,150,525,500
1481,13,109,30,5,43,11,6,4,0.67,0.545454545,120,420,500
1482,13,110,30,5,35,20,4,1,0.25,0.2,210,735,500
1483,13,111,30,5,20,24,13,12,0.92,0.541666667,120,420,500
1484,13,112,30,5,47,23,8,5,0.63,0.347826087,60,210,500
1485,13,113,30,5,8,29,2,1,0.5,0.068965517,240,840,500
1486,13,114,30,5,50,20,2,2,1,0.1,240,840,500
1487,13,115,30,5,12,15,11,7,0.64,0.733333333,240,840,500
1488,13,116,30,5,25,15,4,3,0.75,0.266666667,270,945,500
1489,13,117,30,5,27,14,13,6,0.46,0.928571429,120,420,500
1490,13,118,30,5,41,9,0,0,0,0,300,1050,500
1491,13,119,30,5,8,29,24,0,0,0.827586207,100,350,500
1492,13,120,30,5,24,23,18,6,0.33,0.782608696,180,630,500
1493,14,121,30,5,43,23,3,0,0,0.130434783,150,525,500
1494,14,122,30,5,22,19,11,10,0.91,0.578947368,60,210,500
1495,14,123,30,5,49,23,10,3,0.3,0.434782609,180,630,500
1496,14,124,30,5,12,24,18,16,0.89,0.75,270,945,500
1497,14,125,30,5,26,13,3,3,1,0.230769231,60,210,500
1498,14,126,30,5,32,5,4,3,0.75,0.8,60,210,500
1499,14,127,30,5,9,13,0,0,0,0,120,420,500
1500,14,128,30,5,33,24,14,5,0.36,0.583333333,240,840,500
1501,14,129,30,5,28,21,1,1,1,0.047619048,100,350,500
1502,14,130,30,5,43,23,6,2,0.33,0.260869565,270,945,500
1503,14,131,30,5,7,5,1,1,1,0.2,240,840,500
1504,14,132,30,5,11,26,7,3,0.43,0.269230769,60,210,500
1505,14,133,30,5,26,18,4,4,1,0.222222222,270,945,500
1506,14,134,30,5,20,30,20,18,0.9,0.666666667,180,630,500
1507,14,135,30,5,14,19,0,0,0,0,150,525,500
1508,15,136,30,5,26,12,4,1,0.25,0.333333333,100,350,500
1509,15,137,30,5,44,18,8,3,0.38,0.444444444,240,840,500
1510,15,138,30,5,7,25,16,9,0.56,0.64,210,735,500
1511,15,139,30,5,35,15,15,0,0,1,150,525,500
1512,15,140,30,5,16,26,16,2,0.13,0.615384615,300,1050,500
1513,15,141,30,5,40,17,15,10,0.67,0.882352941,270,945,500
1514,15,142,30,5,22,6,2,2,1,0.333333333,120,420,500
1515,15,143,30,5,44,15,6,6,1,0.4,300,1050,500
1516,15,144,30,5,31,12,11,1,0.09,0.916666667,240,840,500
1517,15,145,30,5,6,14,6,6,1,0.428571429,180,630,500
1518,15,146,30,5,9,28,6,3,0.5,0.214285714,300,1050,500
1519,15,147,30,5,15,9,4,3,0.75,0.444444444,180,630,500
1520,15,148,30,5,12,14,4,0,0,0.285714286,210,735,500
1521,15,149,30,5,15,9,9,9,1,1,240,840,500
1522,15,150,30,5,19,20,15,10,0.67,0.75,100,350,500
1523,15,151,30,5,23,28,1,0,0,0.035714286,100,350,500
1524,15,152,30,5,8,16,4,0,0,0.25,120,420,500
1525,15,153,30,5,21,25,11,10,0.91,0.44,100,350,500
1526,15,154,30,5,30,21,12,8,0.67,0.571428571,120,420,500
1527,15,155,30,5,11,12,6,5,0.83,0.5,180,630,500
1528,15,156,30,5,36,30,26,4,0.15,0.866666667,60,210,500
1529,15,157,30,5,7,25,15,14,0.93,0.6,180,630,500
1530,15,158,30,5,43,9,4,4,1,0.444444444,150,525,500
1531,16,159,30,5,19,14,2,2,1,0.142857143,240,840,500
1532,16,160,30,5,46,20,5,4,0.8,0.25,100,350,500
1533,16,161,30,5,25,13,6,3,0.5,0.461538462,60,210,500
1534,16,162,30,5,35,19,3,1,0.33,0.157894737,120,420,500
1535,16,163,30,5,48,16,16,9,0.56,1,270,945,500
1536,17,164,30,5,32,13,5,1,0.2,0.384615385,270,945,500
1537,17,165,30,5,43,25,4,3,0.75,0.16,300,1050,500
1538,17,166,30,5,25,10,7,3,0.43,0.7,150,525,500
1539,17,167,30,5,44,22,8,5,0.63,0.363636364,100,350,500
1540,17,168,30,5,15,15,10,3,0.3,0.666666667,300,1050,500
1541,17,169,30,5,34,29,14,5,0.36,0.482758621,100,350,500
1542,17,170,30,5,14,26,0,0,0,0,300,1050,500
1543,17,171,30,5,6,30,25,4,0.16,0.833333333,100,350,500
1544,18,172,30,5,31,22,16,7,0.44,0.727272727,210,735,500
1545,18,173,30,5,47,9,9,8,0.89,1,60,210,500
1546,18,174,30,5,11,12,1,1,1,0.083333333,270,945,500
1547,18,175,30,5,8,10,3,1,0.33,0.3,270,945,500
1548,18,176,30,5,47,13,7,7,1,0.538461538,270,945,500
1549,18,177,30,5,23,11,8,8,1,0.727272727,270,945,500
1550,18,178,30,5,28,8,0,0,0,0,120,420,500
1551,18,179,30,5,35,14,12,5,0.42,0.857142857,180,630,500
1552,18,180,30,5,30,23,17,12,0.71,0.739130435,240,840,500
1553,18,181,30,5,17,22,14,13,0.93,0.636363636,150,525,500
1554,18,182,30,5,33,13,5,5,1,0.384615385,270,945,500
1555,18,183,30,5,5,24,23,14,0.61,0.958333333,210,735,500
1556,18,184,30,5,18,17,5,2,0.4,0.294117647,210,735,500
1557,19,185,30,5,37,19,15,8,0.53,0.789473684,300,1050,500
1558,20,186,30,5,13,9,9,3,0.33,1,60,210,500
1559,21,187,30,5,23,27,12,12,1,0.444444444,120,420,500
1560,22,188,30,5,44,17,12,7,0.58,0.705882353,60,210,500
1561,22,189,30,5,24,26,13,8,0.62,0.5,150,525,500
1562,22,190,30,5,15,10,5,5,1,0.5,120,420,500
1563,22,191,30,5,36,17,3,0,0,0.176470588,210,735,500
1564,22,192,30,5,5,22,19,6,0.32,0.863636364,60,210,500
1565,22,193,30,5,32,22,20,20,1,0.909090909,150,525,500
1566,22,194,30,5,48,25,9,7,0.78,0.36,210,735,500
1567,22,195,30,5,35,12,0,0,0,0,60,210,500
1568,22,196,30,5,6,14,12,3,0.25,0.857142857,180,630,500
1569,23,197,30,5,30,23,13,3,0.23,0.565217391,210,735,500
1570,23,198,30,5,37,13,4,4,1,0.307692308,210,735,500
1571,23,199,30,5,22,22,16,7,0.44,0.727272727,270,945,500
1572,23,200,30,5,25,16,1,0,0,0.0625,240,840,500
1573,23,201,30,5,34,22,8,8,1,0.363636364,270,945,500
1574,23,202,30,5,10,17,9,4,0.44,0.529411765,150,525,500
1575,23,203,30,5,39,13,6,3,0.5,0.461538462,120,420,500
1576,24,204,30,5,38,10,4,1,0.25,0.4,270,945,500
1577,24,205,30,5,45,14,12,11,0.92,0.857142857,300,1050,500
1578,24,206,30,5,12,19,9,2,0.22,0.473684211,240,840,500
1579,25,207,30,5,6,5,3,0,0,0.6,180,630,500
1580,25,208,30,5,47,15,7,0,0,0.466666667,60,210,500
1581,26,209,30,5,16,9,0,0,0,0,240,840,500
1582,26,210,30,5,20,12,6,3,0.5,0.5,60,210,500
1583,26,211,30,5,5,23,8,3,0.38,0.347826087,150,525,500
1584,26,212,30,5,37,16,3,3,1,0.1875,240,840,500
1585,26,213,30,5,5,30,10,1,0.1,0.333333333,270,945,500
1586,26,214,30,5,30,5,1,0,0,0.2,270,945,500
1587,26,215,30,5,23,18,4,3,0.75,0.222222222,180,630,500
1588,27,216,30,5,45,26,18,1,0.06,0.692307692,150,525,500
1589,27,217,30,5,26,27,6,4,0.67,0.222222222,60,210,500
1590,27,218,30,5,41,9,4,1,0.25,0.444444444,180,630,500
1591,28,219,30,5,34,30,30,11,0.37,1,270,945,500
1592,28,220,30,5,35,28,0,0,0,0,60,210,500
1593,28,221,30,5,44,13,3,1,0.33,0.230769231,180,630,500
1594,28,222,30,5,19,29,29,18,0.62,1,150,525,500
1595,28,223,30,5,19,16,4,1,0.25,0.25,120,420,500
1596,28,224,30,5,11,16,0,0,0,0,100,350,500
1597,29,225,30,5,5,27,0,0,0,0,210,735,500
1598,29,226,30,5,35,30,25,13,0.52,0.833333333,300,1050,500
1599,29,227,30,5,8,23,12,7,0.58,0.52173913,120,420,500
1600,29,228,30,5,16,11,4,3,0.75,0.363636364,100,350,500
1601,29,229,30,5,40,27,20,10,0.5,0.740740741,60,210,500
1602,29,230,30,5,35,16,14,10,0.71,0.875,270,945,500
1603,29,231,30,5,18,25,22,4,0.18,0.88,150,525,500
1604,29,232,30,5,49,19,7,5,0.71,0.368421053,300,1050,500
1605,29,233,30,5,7,8,6,2,0.33,0.75,270,945,500
1606,30,234,30,5,8,13,9,5,0.56,0.692307692,270,945,500
1607,30,235,30,5,38,5,2,1,0.5,0.4,210,735,500
1608,30,236,30,5,44,24,4,0,0,0.166666667,210,735,500
1609,30,237,30,5,46,30,2,1,0.5,0.066666667,300,1050,500
1610,30,238,30,5,34,25,1,1,1,0.04,100,350,500
1611,30,239,30,5,23,16,16,3,0.19,1,150,525,500
1612,30,240,30,5,34,23,1,0,0,0.043478261,270,945,500
1613,30,241,30,5,11,5,4,1,0.25,0.8,60,210,500
1614,30,242,30,5,17,18,16,12,0.75,0.888888889,180,630,500
1615,30,243,30,5,45,15,10,3,0.3,0.666666667,270,945,500
1616,30,244,30,5,5,7,4,4,1,0.571428571,210,735,500
1617,31,245,30,5,39,24,23,19,0.83,0.958333333,240,840,500
1618,32,246,30,5,24,13,7,1,0.14,0.538461538,60,210,500
1619,32,247,30,5,45,26,4,3,0.75,0.153846154,210,735,500
1620,33,248,30,5,48,21,6,1,0.17,0.285714286,240,840,500
1621,34,249,30,5,6,7,5,0,0,0.714285714,300,1050,500
1622,35,250,30,5,19,21,7,3,0.43,0.333333333,120,420,500
1623,36,251,30,5,28,24,9,8,0.89,0.375,210,735,500
1624,37,252,30,5,29,21,2,0,0,0.095238095,180,630,500
1625,38,253,30,5,26,10,8,0,0,0.8,150,525,500
1626,39,254,30,5,21,11,7,4,0.57,0.636363636,100,350,500
1627,40,255,30,5,34,21,5,3,0.6,0.238095238,240,840,500
1628,41,256,30,5,48,20,2,1,0.5,0.1,100,350,500
1629,42,257,30,5,44,24,15,12,0.8,0.625,210,735,500
1630,43,258,30,5,33,27,0,0,0,0,100,350,500
1631,44,259,30,5,5,16,13,2,0.15,0.8125,60,210,500
1632,45,260,30,5,7,14,13,13,1,0.928571429,120,420,500
1633,46,261,30,5,19,20,13,7,0.54,0.65,120,420,500
1634,47,262,30,5,30,26,24,10,0.42,0.923076923,210,735,500
1635,47,263,30,5,11,8,6,4,0.67,0.75,300,1050,500
1636,47,264,30,5,23,18,8,4,0.5,0.444444444,240,840,500
1637,48,265,30,5,43,29,28,13,0.46,0.965517241,210,735,500
1638,49,266,30,5,6,14,10,8,0.8,0.714285714,210,735,500
1639,50,267,30,5,17,25,8,1,0.13,0.32,120,420,500
1640,51,268,30,5,38,14,12,5,0.42,0.857142857,240,840,500
1641,52,269,30,5,45,24,12,12,1,0.5,300,1050,500
1642,53,270,30,5,24,10,2,1,0.5,0.2,210,735,500
1643,54,271,30,5,29,16,9,6,0.67,0.5625,180,630,500
1644,54,272,30,5,45,27,13,8,0.62,0.481481481,180,630,500
1645,54,273,30,5,5,9,0,0,0,0,300,1050,500
1646,54,274,30,5,41,20,16,9,0.56,0.8,100,350,500
1647,54,275,30,5,24,14,10,6,0.6,0.714285714,270,945,500
1648,54,276,30,5,36,5,5,2,0.4,1,100,350,500
1649,54,277,30,5,47,6,1,1,1,0.166666667,150,525,500
1650,54,278,30,5,8,6,1,0,0,0.166666667,100,350,500
1651,54,279,30,5,45,22,20,15,0.75,0.909090909,120,420,500
1652,54,280,30,5,35,29,20,5,0.25,0.689655172,60,210,500
1653,55,281,30,5,34,27,14,13,0.93,0.518518519,300,1050,500
1654,55,282,30,5,10,28,11,3,0.27,0.392857143,270,945,500
1655,55,283,30,5,43,30,29,4,0.14,0.966666667,100,350,500
1656,55,284,30,5,21,12,0,0,0,0,180,630,500
1657,55,285,30,5,9,25,3,0,0,0.12,210,735,500
1658,55,286,30,5,25,8,6,2,0.33,0.75,270,945,500
1659,55,287,30,5,39,17,16,15,0.94,0.941176471,60,210,500
1660,56,288,30,5,6,23,22,14,0.64,0.956521739,120,420,500
1661,56,289,30,5,31,30,17,7,0.41,0.566666667,100,350,500
1662,56,290,30,5,24,29,4,2,0.5,0.137931034,240,840,500
1663,56,291,30,5,11,25,8,2,0.25,0.32,240,840,500
1664,56,292,30,5,43,12,3,2,0.67,0.25,300,1050,500
1665,56,293,30,5,36,14,12,6,0.5,0.857142857,240,840,500
1666,56,294,30,5,17,7,2,1,0.5,0.285714286,210,735,500
1667,56,295,30,5,5,9,8,6,0.75,0.888888889,300,1050,500
1668,56,296,30,5,46,19,15,11,0.73,0.789473684,210,735,500
1669,56,297,30,5,9,24,13,2,0.15,0.541666667,300,1050,500
1670,56,298,30,5,33,10,9,9,1,0.9,210,735,500
1671,56,299,30,5,40,6,3,0,0,0.5,120,420,500
1672,56,300,30,5,42,10,5,4,0.8,0.5,60,210,500
1673,1,1,30,5,39,7,4,3,0.75,0.571428571,210,735,500
